Talker,Dialect,Target,Repetition,duration,F1,F2,F1_lob,F2_lob,Height,Backness
WE2,West,hood,5,0.122,461.0,1399.0,-0.42815911330507184,-0.28528023922727996,0.42815911330507184,0.28528023922727996
WE2,West,hud,1,0.145,597.0,1289.0,0.6413648758488216,-0.5979882335085203,-0.6413648758488216,0.5979882335085203
WE2,West,hud,2,0.162,614.0,1232.0,0.7750553744930583,-0.760027830545163,-0.7750553744930583,0.760027830545163
WE2,West,hud,3,0.122,593.0,1315.0,0.6099082879325306,-0.5240754348602271,-0.6099082879325306,0.5240754348602271
WE2,West,hud,4,0.139,593.0,1251.0,0.6099082879325306,-0.7060146315329487,-0.6099082879325306,0.7060146315329487
WE2,West,hud,5,0.139,587.0,1297.0,0.5627234060580942,-0.5752458339244301,-0.5627234060580942,0.5752458339244301
WE2,West,logs,1,0.243,641.0,1019.0,0.9873873429280224,-1.3655442194715646,-0.9873873429280224,1.3655442194715646
WE2,West,logs,2,0.222,611.0,1005.0,0.75146293355584,-1.4053434187437226,-0.75146293355584,1.4053434187437226
WE2,West,logs,3,0.156,624.0,1004.0,0.8536968442837858,-1.4081862186917338,-0.8536968442837858,1.4081862186917338
WE2,West,whod,1,0.15,343.0,1452.0,-1.356128456835656,-0.13461184198268236,1.356128456835656,0.13461184198268236
WE2,West,whod,2,0.168,315.0,1285.0,-1.5763245722496928,-0.6093594333005654,1.5763245722496928,0.6093594333005654
WE2,West,whod,3,0.164,335.0,1331.0,-1.4190416326682378,-0.4785906356920467,1.4190416326682378,0.4785906356920467
WE2,West,whod,4,0.166,357.0,1508.0,-1.2460303991286374,0.024584955105949054,1.2460303991286374,-0.024584955105949054
WE2,West,whod,5,0.172,347.0,1502.0,-1.3246718689193648,0.0075281554178813995,1.3246718689193648,-0.0075281554178813995
WE3,West,frogs,1,0.172,597.0,1072.0,0.9249995032995779,-0.9857093885896309,-0.9249995032995779,0.9857093885896309
WE3,West,frogs,2,0.178,617.0,1107.0,1.0668112738402797,-0.9016529265964068,-1.0668112738402797,0.9016529265964068
WE3,West,frogs,3,0.184,586.0,1060.0,0.847003029502192,-1.0145287469873077,-0.847003029502192,1.0145287469873077
WE3,West,had,1,0.194,679.0,1667.0,1.5064277625164555,0.4432504652951776,-1.5064277625164555,-0.4432504652951776
WE3,West,had,2,0.219,663.0,1710.0,1.392978346083894,0.5465198328868528,-1.392978346083894,-0.5465198328868528
WE3,West,had,3,0.201,659.0,1685.0,1.3646159919757537,0.4864795028916928,-1.3646159919757537,-0.4864795028916928
WE3,West,had,4,0.221,679.0,1729.0,1.5064277625164555,0.5921504836831745,-1.5064277625164555,-0.5921504836831745
WE3,West,had,5,0.224,695.0,1659.0,1.6198771789490172,0.4240375596967264,-1.6198771789490172,-0.4240375596967264
WE3,West,hayed,1,0.19,382.0,2022.0,-0.599477030012967,1.29582315122645,0.599477030012967,-1.29582315122645
WE3,West,hayed,2,0.185,381.0,1961.0,-0.6065676185400022,1.1493247460382594,0.6065676185400022,-1.1493247460382594
WE3,West,hayed,3,0.204,381.0,2012.0,-0.6065676185400022,1.271807019228386,0.6065676185400022,-1.271807019228386
WE3,West,hayed,4,0.223,433.0,1977.0,-0.2378570151341773,1.1877505572351619,0.2378570151341773,-1.1877505572351619
WE3,West,hayed,5,0.195,374.0,1998.0,-0.6562017382292478,1.2381844344310962,0.6562017382292478,-1.2381844344310962
WE3,West,head,1,0.142,554.0,1765.0,0.620104196637069,0.6786085588762049,-0.620104196637069,-0.6786085588762049
WE3,West,head,2,0.141,553.0,1734.0,0.6130136081100338,0.6041585496822064,-0.6130136081100338,-0.6041585496822064
WE3,West,head,3,0.153,561.0,1798.0,0.6697383163263146,0.757861794469816,-0.6697383163263146,-0.757861794469816
WE3,West,head,4,0.151,531.0,1782.0,0.4570206605152618,0.7194359832729137,-0.4570206605152618,-0.7194359832729137
WE3,West,head,5,0.143,537.0,1821.0,0.49956419167747235,0.8130988980653633,-0.49956419167747235,-0.8130988980653633
WE3,West,heed,1,0.166,222.0,2172.0,-1.733971194338582,1.65606513119741,1.733971194338582,-1.65606513119741
WE3,West,heed,2,0.196,226.0,2163.0,-1.7056088402304417,1.6344506123991525,1.7056088402304417,-1.6344506123991525
WE3,West,heed,3,0.153,222.0,2163.0,-1.733971194338582,1.6344506123991525,1.733971194338582,-1.6344506123991525
WE3,West,heed,4,0.185,223.0,2218.0,-1.726880605811547,1.7665393383885044,1.726880605811547,-1.7665393383885044
WE3,West,heed,5,0.187,225.0,2192.0,-1.7126994287574766,1.704097395193538,1.7126994287574766,-1.704097395193538
WE3,West,hid,1,0.12,376.0,1899.0,-0.6420205611751776,1.0004247276502627,0.6420205611751776,-1.0004247276502627
WE3,West,hid,2,0.119,376.0,1893.0,-0.6420205611751776,0.9860150484514242,0.6420205611751776,-0.9860150484514242
WE3,West,hid,3,0.141,387.0,1972.0,-0.5640240873777916,1.1757424912361298,0.5640240873777916,-1.1757424912361298
WE3,West,hid,4,0.127,375.0,1954.0,-0.6491111497022127,1.1325134536396146,0.6491111497022127,-1.1325134536396146
WE3,West,hid,5,0.143,371.0,1909.0,-0.6774735038103531,1.0244408596483265,0.6774735038103531,-1.0244408596483265
WE3,West,hod,2,0.198,658.0,1046.0,1.3575254034487185,-1.0481513317845974,-1.3575254034487185,1.0481513317845974
WE3,West,hod,3,0.216,657.0,1064.0,1.3504348149216836,-1.0049222941880822,-1.3504348149216836,1.0049222941880822
WE3,West,hod,4,0.216,643.0,1041.0,1.2511665755431922,-1.0601593977836294,-1.2511665755431922,1.0601593977836294
WE3,West,hod,5,0.207,647.0,1070.0,1.2795289296513326,-0.9905126149892437,-1.2795289296513326,0.9905126149892437
WE3,West,hoed,1,0.228,451.0,1066.0,-0.11022642164754565,-1.0001190677884693,0.11022642164754565,1.0001190677884693
WE3,West,hoed,2,0.217,436.0,1060.0,-0.21658524955307204,-1.0145287469873077,0.21658524955307204,1.0145287469873077
WE3,West,hoed,3,0.223,427.0,1067.0,-0.2804005462963879,-0.9977174545886629,0.2804005462963879,0.9977174545886629
WE3,West,hoed,4,0.224,446.0,1084.0,-0.1456793642827211,-0.9568900301919541,0.1456793642827211,0.9568900301919541
WE3,West,hoed,5,0.226,460.0,1068.0,-0.04641112490422981,-0.9953158413888565,0.04641112490422981,0.9953158413888565
WE3,West,hood,1,0.124,403.0,1103.0,-0.4505746709452301,-0.9112593793956325,0.4505746709452301,0.9112593793956325
WE3,West,hood,2,0.134,387.0,1180.0,-0.5640240873777916,-0.7263351630105396,0.5640240873777916,0.7263351630105396
WE3,West,hood,3,0.138,391.0,1114.0,-0.5356617332696513,-0.8848416341977621,0.5356617332696513,0.8848416341977621
WE3,West,hood,4,0.154,387.0,1114.0,-0.5640240873777916,-0.8848416341977621,0.5640240873777916,0.8848416341977621
WE3,West,hood,5,0.14,386.0,1124.0,-0.5711146759048267,-0.8608255021996981,0.5711146759048267,0.8608255021996981
WE3,West,hud,1,0.13,556.0,1189.0,0.6342853736911391,-0.704720644212282,-0.6342853736911391,0.704720644212282
WE3,West,hud,2,0.139,572.0,1310.0,0.7477347901237006,-0.41412544703570753,-0.7477347901237006,0.41412544703570753
WE3,West,hud,3,0.145,559.0,1247.0,0.6555571392722445,-0.5654270786235107,-0.6555571392722445,0.5654270786235107
WE3,West,hud,4,0.163,557.0,1242.0,0.6413759622181743,-0.5774351446225428,-0.6413759622181743,0.5774351446225428
WE3,West,hud,5,0.161,571.0,1242.0,0.7406442015966656,-0.5774351446225428,-0.7406442015966656,0.5774351446225428
WE3,West,logs,1,0.205,574.0,1000.0,0.7619159671777708,-1.1586255389756919,-0.7619159671777708,1.1586255389756919
WE3,West,logs,2,0.214,593.0,951.0,0.8966371491914376,-1.2763045857662054,-0.8966371491914376,1.2763045857662054
WE3,West,logs,3,0.227,599.0,978.0,0.9391806803536481,-1.2114610293714325,-0.9391806803536481,1.2114610293714325
WE3,West,whod,1,0.186,296.0,1158.0,-1.209267643337985,-0.7791706534062804,1.209267643337985,0.7791706534062804
WE3,West,whod,2,0.182,289.0,1225.0,-1.2589017630272308,-0.6182625690192516,1.2589017630272308,0.6182625690192516
WE3,West,whod,3,0.186,289.0,1240.0,-1.2589017630272308,-0.5822383710221556,1.2589017630272308,0.5822383710221556
WE3,West,whod,4,0.215,283.0,1259.0,-1.3014452941894412,-0.5366077202258339,1.3014452941894412,0.5366077202258339
WE3,West,whod,5,0.183,278.0,1198.0,-1.3368982368246167,-0.6831061254140244,1.3368982368246167,0.6831061254140244
WE4,West,frogs,1,0.183,616.0,1058.0,0.9333465246005364,-0.6742890138091139,-0.9333465246005364,0.6742890138091139
WE4,West,frogs,2,0.191,706.0,1083.0,1.5377506712217628,-0.6326213407163301,-1.5377506712217628,0.6326213407163301
WE4,West,frogs,3,0.208,617.0,1067.0,0.9400621262296611,-0.6592886514957117,-0.9400621262296611,0.6592886514957117
WE4,West,had,1,0.295,672.0,1866.0,1.3094202158315216,0.6724101805496576,-1.3094202158315216,-0.6724101805496576
WE4,West,had,2,0.226,674.0,1856.0,1.322851419089771,0.6557431113125441,-1.322851419089771,-0.6557431113125441
WE4,West,had,3,0.287,653.0,1833.0,1.1818237848781517,0.617408852067183,-1.1818237848781517,-0.617408852067183
WE4,West,had,4,0.275,706.0,1982.0,1.5377506712217628,0.8657481837001744,-1.5377506712217628,-0.8657481837001744
WE4,West,had,5,0.279,704.0,1893.0,1.5243194679635133,0.7174112674898641,-1.5243194679635133,-0.7174112674898641
WE4,West,hayed,1,0.255,332.0,2333.0,-0.9738843380708891,1.4507623139228585,0.9738843380708891,-1.4507623139228585
WE4,West,hayed,2,0.268,385.0,2213.0,-0.617957451727278,1.2507574830774963,0.617957451727278,-1.2507574830774963
WE4,West,hayed,3,0.243,411.0,2317.0,-0.4433518093700348,1.424095003143477,0.4433518093700348,-1.424095003143477
WE4,West,hayed,4,0.292,403.0,2292.0,-0.49707662240303274,1.382427330050693,0.49707662240303274,-1.382427330050693
WE4,West,hayed,5,0.243,413.0,2263.0,-0.42992060611178534,1.3340928292630638,0.42992060611178534,-1.3340928292630638
WE4,West,head,1,0.173,568.0,1874.0,0.6109976464025489,0.6857438359393484,-0.6109976464025489,-0.6857438359393484
WE4,West,head,2,0.137,550.0,1863.0,0.4901168170783037,0.6674100597785235,-0.4901168170783037,-0.6674100597785235
WE4,West,head,3,0.213,555.0,1886.0,0.5236948252239274,0.7057443190238847,-0.5236948252239274,-0.7057443190238847
WE4,West,head,4,0.184,538.0,1855.0,0.40952959752880685,0.6540764043888327,-0.40952959752880685,-0.6540764043888327
WE4,West,head,5,0.181,552.0,1891.0,0.5035480203365531,0.7140778536424414,-0.5035480203365531,-0.7140778536424414
WE4,West,heed,1,0.255,240.0,2262.0,-1.591719687950365,1.3324261223393525,1.591719687950365,-1.3324261223393525
WE4,West,heed,2,0.266,244.0,2375.0,-1.564857281433866,1.5207640047187352,1.564857281433866,-1.5207640047187352
WE4,West,heed,3,0.234,249.0,2319.0,-1.5312792732882423,1.4274284169908995,1.5312792732882423,-1.4274284169908995
WE4,West,heed,4,0.25,242.0,2274.0,-1.5782884846921155,1.3524266054238887,1.5782884846921155,-1.3524266054238887
WE4,West,heed,5,0.229,235.0,2332.0,-1.6252976960959886,1.4490956069991472,1.6252976960959886,-1.4490956069991472
WE4,West,hid,1,0.153,433.0,2006.0,-0.2956085735292906,0.9057491498692467,0.2956085735292906,-0.9057491498692467
WE4,West,hid,2,0.169,436.0,1954.0,-0.2754617686419164,0.8190803898362565,0.2754617686419164,-0.8190803898362565
WE4,West,hid,3,0.168,448.0,2050.0,-0.19487454909241955,0.9790842545125462,0.19487454909241955,-0.9790842545125462
WE4,West,hid,4,0.147,422.0,2049.0,-0.3694801914496627,0.9774175475888348,0.3694801914496627,-0.9774175475888348
WE4,West,hid,5,0.12,405.0,2130.0,-0.48364541914478326,1.1124208084094542,0.48364541914478326,-1.1124208084094542
WE4,West,hod,2,0.208,622.0,974.0,0.9736401343752847,-0.8142923954008673,-0.9736401343752847,0.8142923954008673
WE4,West,hod,3,0.246,640.0,1059.0,1.0945209636995301,-0.6726223068854025,-1.0945209636995301,0.6726223068854025
WE4,West,hod,4,0.228,645.0,1043.0,1.1280989718451537,-0.6992896176647841,-1.1280989718451537,0.6992896176647841
WE4,West,hod,5,0.244,647.0,1055.0,1.1415301751034033,-0.6792891345802479,-1.1415301751034033,0.6792891345802479
WE4,West,hoed,1,0.276,344.0,697.0,-0.8932971185213923,-1.2759702132689115,0.8932971185213923,1.2759702132689115
WE4,West,hoed,2,0.223,406.0,746.0,-0.4769298175156585,-1.1943015740070553,0.4769298175156585,1.1943015740070553
WE4,West,hoed,3,0.268,387.0,711.0,-0.6045262484690286,-1.2526363163369525,0.6045262484690286,1.2526363163369525
WE4,West,hoed,4,0.255,404.0,751.0,-0.490361020773908,-1.1859680393884986,0.490361020773908,1.1859680393884986
WE4,West,hoed,5,0.246,359.0,738.0,-0.7925630940845212,-1.207635229396746,0.7925630940845212,1.207635229396746
WE4,West,hood,1,0.16,387.0,871.0,-0.6045262484690286,-0.9859632085431365,0.6045262484690286,0.9859632085431365
WE4,West,hood,2,0.174,421.0,841.0,-0.3761957930787875,-1.035964416254477,0.3761957930787875,1.035964416254477
WE4,West,hood,3,0.154,436.0,956.0,-0.2754617686419164,-0.8442931200276717,0.2754617686419164,0.8442931200276717
WE4,West,hood,4,0.193,425.0,865.0,-0.3493333865622885,-0.9959634500854045,0.3493333865622885,0.9959634500854045
WE4,West,hood,5,0.183,438.0,911.0,-0.2620305653836669,-0.9192949315946825,0.2620305653836669,0.9192949315946825
WE4,West,hud,1,0.144,590.0,1514.0,0.7587408822432932,0.08572934340326212,-0.7587408822432932,-0.08572934340326212
WE4,West,hud,2,0.175,589.0,1279.0,0.7520252806141684,-0.3059467836689053,-0.7520252806141684,0.3059467836689053
WE4,West,hud,3,0.179,595.0,1154.0,0.7923188903889169,-0.5142851491328242,-0.7923188903889169,0.5142851491328242
WE4,West,hud,4,0.156,602.0,1201.0,0.83932810179279,-0.4359499237183907,-0.83932810179279,0.4359499237183907
WE4,West,hud,5,0.18,551.0,1253.0,0.4968324187074284,-0.34928116368540046,-0.4968324187074284,0.34928116368540046
WE4,West,logs,1,0.263,630.0,1110.0,1.0273649474082827,-0.5876202537761236,-1.0273649474082827,0.5876202537761236
WE4,West,logs,2,0.174,699.0,1137.0,1.4907414598178896,-0.5426191668359172,-1.4907414598178896,0.5426191668359172
WE4,West,logs,3,0.265,660.0,1036.0,1.2288329962820248,-0.7109565661307635,-1.2288329962820248,0.7109565661307635
WE4,West,whod,1,0.192,253.0,743.0,-1.5044168667717432,-1.1993016947781894,1.5044168667717432,1.1993016947781894
WE4,West,whod,2,0.205,254.0,617.0,-1.4977012651426187,-1.4093067671658195,1.4977012651426187,1.4093067671658195
WE4,West,whod,3,0.203,256.0,589.0,-1.4842700618843692,-1.4559745610297374,1.4842700618843692,1.4559745610297374
WE4,West,whod,4,0.178,278.0,605.0,-1.336526826043625,-1.4293072502503559,1.336526826043625,1.4293072502503559
WE4,West,whod,5,0.204,309.0,809.0,-1.128343175540758,-1.0892990378132401,1.128343175540758,1.0892990378132401
WE5,West,frogs,1,0.101,672.0,1098.0,1.1636100304059103,-1.299950733380656,-1.1636100304059103,1.299950733380656
WE5,West,frogs,2,0.168,672.0,1134.0,1.1636100304059103,-1.2085868808996927,-1.1636100304059103,1.2085868808996927
WE5,West,frogs,3,0.118,667.0,1119.0,1.129031171711116,-1.2466551527667606,-1.129031171711116,1.2466551527667606
WE5,West,had,1,0.231,717.0,1621.0,1.474819758659058,0.02736301238445005,-1.474819758659058,-0.02736301238445005
WE5,West,had,2,0.223,691.0,1680.0,1.2950096934461282,0.17709821506158438,-1.2950096934461282,-0.17709821506158438
WE5,West,had,3,0.217,729.0,1595.0,1.557809019526564,-0.03862199218513457,-1.557809019526564,0.03862199218513457
WE5,West,had,4,0.187,695.0,1596.0,1.3226727804019633,-0.036084107393996694,-1.3226727804019633,0.036084107393996694
WE5,West,hayed,1,0.233,347.0,2225.0,-1.0840157847557113,1.5602454262317236,1.0840157847557113,-1.5602454262317236
WE5,West,hayed,2,0.223,426.0,2116.0,-0.5376698173779633,1.2836159839976957,0.5376698173779633,-1.2836159839976957
WE5,West,hayed,3,0.223,428.0,2032.0,-0.5238382739000457,1.0704336615421146,0.5238382739000457,-1.0704336615421146
WE5,West,hayed,4,0.202,420.0,2111.0,-0.5791644478117163,1.2709265600420063,0.5791644478117163,-1.2709265600420063
WE5,West,hayed,5,0.224,425.0,2206.0,-0.5445855891169221,1.512025615200104,0.5445855891169221,-1.512025615200104
WE5,West,head,1,0.154,557.0,1798.0,0.36829628042564416,0.476568620415853,-0.36829628042564416,-0.476568620415853
WE5,West,head,2,0.199,560.0,1782.0,0.38904359564252067,0.43596246375764713,-0.38904359564252067,-0.43596246375764713
WE5,West,head,3,0.195,587.0,1706.0,0.5757694325944092,0.243083219631169,-0.5757694325944092,-0.243083219631169
WE5,West,head,4,0.201,506.0,1646.0,0.015591921738743528,0.0908101321628968,-0.015591921738743528,-0.0908101321628968
WE5,West,head,5,0.195,597.0,1764.0,0.6449271499839976,0.39028053751716546,-0.6449271499839976,-0.39028053751716546
WE5,West,heed,1,0.194,239.0,2362.0,-1.8309191325632654,1.9079356426176117,1.8309191325632654,-1.9079356426176117
WE5,West,heed,2,0.203,250.0,2367.0,-1.7548456434347184,1.9206250665733011,1.7548456434347184,-1.9206250665733011
WE5,West,heed,3,0.201,298.0,2298.0,-1.4228885999646943,1.745511015984788,1.4228885999646943,-1.745511015984788
WE5,West,heed,4,0.206,252.0,2323.0,-1.7410140999568007,1.8089581357632347,1.7410140999568007,-1.8089581357632347
WE5,West,heed,5,0.2,236.0,2323.0,-1.851666447780142,1.8089581357632347,1.851666447780142,-1.8089581357632347
WE5,West,hid,1,0.152,417.0,2020.0,-0.5999117630285928,1.0399790440484602,0.5999117630285928,-1.0399790440484602
WE5,West,hid,2,0.187,444.0,1924.0,-0.4131859260767043,0.7963421040992247,0.4131859260767043,-0.7963421040992247
WE5,West,hid,3,0.204,430.0,1980.0,-0.510006730422128,0.9384636524029454,0.510006730422128,-0.9384636524029454
WE5,West,hid,4,0.174,402.0,1742.0,-0.7036483391129753,0.3344470721121323,0.7036483391129753,-0.3344470721121323
WE5,West,hid,5,0.186,425.0,2036.0,-0.5445855891169221,1.080585200706666,0.5445855891169221,-1.080585200706666
WE5,West,hod,1,0.216,705.0,1140.0,1.3918304977915519,-1.1933595721528654,-1.3918304977915519,1.1933595721528654
WE5,West,hod,2,0.227,697.0,1177.0,1.336504323879881,-1.0994578348807642,-1.336504323879881,1.0994578348807642
WE5,West,hod,3,0.248,720.0,1150.0,1.4955670738759343,-1.1679807242414866,-1.4955670738759343,1.1679807242414866
WE5,West,hod,4,0.218,693.0,1151.0,1.3088412369240459,-1.1654428394503489,-1.3088412369240459,1.1654428394503489
WE5,West,hod,5,0.271,736.0,1203.0,1.6062194216992758,-1.0334728303111795,-1.6062194216992758,1.0334728303111795
WE5,West,hoed,1,0.239,437.0,982.0,-0.4615963282494161,-1.5943453691526488,0.4615963282494161,1.5943453691526488
WE5,West,hoed,2,0.254,467.0,1353.0,-0.25412317608065105,-0.652790111640499,0.25412317608065105,0.652790111640499
WE5,West,hoed,3,0.244,483.0,1318.0,-0.1434708282573097,-0.7416160793303246,0.1434708282573097,0.7416160793303246
WE5,West,hoed,4,0.286,479.0,1299.0,-0.17113391521314503,-0.789835890361944,0.17113391521314503,0.789835890361944
WE5,West,hoed,5,0.238,464.0,1207.0,-0.27487049129752755,-1.023321291146628,0.27487049129752755,1.023321291146628
WE5,West,hood,1,0.172,437.0,1334.0,-0.4615963282494161,-0.7010099226721186,0.4615963282494161,0.7010099226721186
WE5,West,hood,2,0.191,454.0,1650.0,-0.3440282086871159,0.10096167132744828,0.3440282086871159,-0.10096167132744828
WE5,West,hood,3,0.195,451.0,1531.0,-0.3647755239039924,-0.20104661881795824,0.3647755239039924,0.20104661881795824
WE5,West,hood,4,0.156,456.0,1493.0,-0.33019666520919827,-0.2974862408811973,0.33019666520919827,0.2974862408811973
WE5,West,hood,5,0.188,448.0,1458.0,-0.38552283912086893,-0.3863122085710228,0.38552283912086893,0.3863122085710228
WE5,West,hud,1,0.15,628.0,1343.0,0.8593160738917215,-0.6781689595518778,-0.8593160738917215,0.6781689595518778
WE5,West,hud,2,0.185,575.0,1477.0,0.4927801717269032,-0.33809239753940323,-0.4927801717269032,0.33809239753940323
WE5,West,hud,3,0.193,555.0,1414.0,0.35446473694772646,-0.497979139381089,-0.35446473694772646,0.497979139381089
WE5,West,hud,4,0.182,556.0,1479.0,0.3613805086866853,-0.3330166279571275,-0.3613805086866853,0.3330166279571275
WE5,West,hud,5,0.18,547.0,1421.0,0.2991385630360558,-0.48021394584312393,-0.2991385630360558,0.48021394584312393
WE5,West,logs,1,0.254,655.0,1039.0,1.04604191084361,-1.4496859360577903,-1.04604191084361,1.4496859360577903
WE5,West,logs,2,0.168,656.0,1073.0,1.0529576825825688,-1.3633978531591027,-1.0529576825825688,1.3633978531591027
WE5,West,logs,3,0.197,657.0,1039.0,1.0598734543215276,-1.4496859360577903,-1.0598734543215276,1.4496859360577903
WE5,West,whod,1,0.195,344.0,1601.0,-1.104763099972588,-0.023394683438307348,1.104763099972588,0.023394683438307348
WE5,West,whod,2,0.209,340.0,1643.0,-1.1324261869284231,0.08319647778948319,1.1324261869284231,-0.08319647778948319
WE5,West,whod,3,0.229,324.0,1709.0,-1.2430785347517646,0.2506968740045826,1.2430785347517646,-0.2506968740045826
WE5,West,whod,4,0.23,325.0,1641.0,-1.2361627630128056,0.07812070820720746,1.2361627630128056,-0.07812070820720746
WE5,West,whod,5,0.204,328.0,1633.0,-1.2154154477959291,0.05781762987810449,1.2154154477959291,-0.05781762987810449
WE6,West,frogs,1,0.124,924.0,1389.0,1.1803388648358968,-0.6708794147298346,-1.1803388648358968,0.6708794147298346
WE6,West,frogs,2,0.088,857.0,1448.0,0.9011061144661436,-0.5739031892292277,-0.9011061144661436,0.5739031892292277
WE6,West,frogs,3,0.139,877.0,1395.0,0.9844591742780103,-0.6610174256958746,-0.9844591742780103,0.6610174256958746
WE6,West,had,1,0.2,1032.0,1911.0,1.6304453878199767,0.18711363122468821,-1.6304453878199767,-0.18711363122468821
WE6,West,had,2,0.211,1088.0,1906.0,1.8638339552932033,0.17889530702972153,-1.8638339552932033,-0.17889530702972153
WE6,West,had,3,0.205,982.0,1964.0,1.4220627382903102,0.27422786769133517,-1.4220627382903102,-0.27422786769133517
WE6,West,had,4,0.194,968.0,1975.0,1.3637155964220034,0.2923081809202619,-1.3637155964220034,-0.2923081809202619
WE6,West,had,5,0.2,962.0,1859.0,1.3387096784784434,0.10164305959703461,-1.3387096784784434,-0.10164305959703461
WE6,West,hayed,1,0.184,383.0,2740.0,-1.0743614030750954,1.549711782750166,1.0743614030750954,-1.549711782750166
WE6,West,hayed,2,0.194,400.0,2685.0,-1.0035113022350088,1.4593102166055325,1.0035113022350088,-1.4593102166055325
WE6,West,hayed,3,0.174,383.0,2780.0,-1.0743614030750954,1.6154583763098995,1.0743614030750954,-1.6154583763098995
WE6,West,hayed,4,0.179,383.0,2752.0,-1.0743614030750954,1.5694357608180862,1.0743614030750954,-1.5694357608180862
WE6,West,hayed,5,0.213,460.0,2736.0,-0.7534521227994089,1.5431371233941926,0.7534521227994089,-1.5431371233941926
WE6,West,head,1,0.145,792.0,2062.0,0.6302086700775771,0.4353070219126824,-0.6302086700775771,-0.4353070219126824
WE6,West,head,2,0.119,782.0,2031.0,0.5885321401716438,0.3843534119038889,-0.5885321401716438,-0.3843534119038889
WE6,West,head,3,0.126,778.0,2026.0,0.5718615282092705,0.3761350877089222,-0.5718615282092705,-0.3761350877089222
WE6,West,head,4,0.144,791.0,2050.0,0.6260410170869838,0.4155830438447623,-0.6260410170869838,-0.4155830438447623
WE6,West,head,5,0.148,806.0,2020.0,0.6885558119458838,0.36627309867496216,-0.6885558119458838,-0.36627309867496216
WE6,West,heed,1,0.157,258.0,3128.0,-1.5953180268992617,2.1874537402795813,1.5953180268992617,-2.1874537402795813
WE6,West,heed,2,0.173,283.0,3138.0,-1.4911267021344285,2.2038903886695147,1.4911267021344285,-2.2038903886695147
WE6,West,heed,3,0.16,352.0,2922.0,-1.2035586457834886,1.8488587834469536,1.2035586457834886,-1.8488587834469536
WE6,West,heed,4,0.169,263.0,2889.0,-1.5744797619462951,1.7946178437601736,1.5744797619462951,-1.7946178437601736
WE6,West,heed,5,0.17,263.0,2803.0,-1.5744797619462951,1.6532626676067463,1.5744797619462951,-1.6532626676067463
WE6,West,hid,1,0.131,487.0,2332.0,-0.6409254920533889,0.8790965284408838,0.6409254920533889,-0.8790965284408838
WE6,West,hid,2,0.137,403.0,2268.0,-0.9910083432632287,0.7739019787453102,0.9910083432632287,-0.7739019787453102
WE6,West,hid,3,0.135,472.0,2159.0,-0.7034402869122889,0.5947425112950362,0.7034402869122889,-0.5947425112950362
WE6,West,hid,4,0.134,437.0,2274.0,-0.8493081415830556,0.7837639677792702,0.8493081415830556,-0.7837639677792702
WE6,West,hid,5,0.135,416.0,2243.0,-0.9368288543855154,0.7328103577704767,0.9368288543855154,-0.7328103577704767
WE6,West,hod,1,0.206,931.0,1297.0,1.2095124357700502,-0.8220965799172217,-1.2095124357700502,0.8220965799172217
WE6,West,hod,2,0.158,906.0,1330.0,1.1053211110052168,-0.7678556402304416,-1.1053211110052168,0.7678556402304416
WE6,West,hod,3,0.219,978.0,1447.0,1.4053921263279368,-0.5755468540682209,-1.4053921263279368,0.5755468540682209
WE6,West,hod,4,0.175,963.0,1389.0,1.3428773314690368,-0.6708794147298346,-1.3428773314690368,0.6708794147298346
WE6,West,hod,5,0.182,963.0,1391.0,1.3428773314690368,-0.667592085051848,-1.3428773314690368,0.667592085051848
WE6,West,hoed,1,0.182,547.0,1154.0,-0.3908663126177891,-1.0571406518932691,0.3908663126177891,1.0571406518932691
WE6,West,hoed,2,0.183,505.0,1124.0,-0.565907738222709,-1.1064505970630694,0.565907738222709,1.1064505970630694
WE6,West,hoed,3,0.18,445.0,1226.0,-0.8159669176583089,-0.9387967834857488,0.8159669176583089,0.9387967834857488
WE6,West,hoed,4,0.176,517.0,1073.0,-0.515895902335589,-1.1902775038517297,0.515895902335589,1.1902775038517297
WE6,West,hoed,5,0.197,550.0,1164.0,-0.3783633536460091,-1.040704003503336,0.3783633536460091,1.040704003503336
WE6,West,hood,1,0.148,590.0,1417.0,-0.21165723402227582,-0.6248567992380212,0.21165723402227582,0.6248567992380212
WE6,West,hood,2,0.137,577.0,1487.0,-0.2658367228999891,-0.5098002605084874,0.2658367228999891,0.5098002605084874
WE6,West,hood,3,0.144,559.0,1450.0,-0.3408544767306691,-0.570615859551241,0.3408544767306691,0.570615859551241
WE6,West,hood,4,0.125,595.0,1439.0,-0.19081896906930915,-0.5886961727801677,0.19081896906930915,0.5886961727801677
WE6,West,hood,5,0.131,537.0,1477.0,-0.4325428425237224,-0.5262369088984208,0.4325428425237224,0.5262369088984208
WE6,West,hud,1,0.161,729.0,1520.0,0.36764653167019723,-0.45555932082170725,-0.36764653167019723,0.45555932082170725
WE6,West,hud,2,0.139,807.0,1550.0,0.6927234649364771,-0.40624937565190705,-0.6927234649364771,0.40624937565190705
WE6,West,hud,3,0.14,790.0,1573.0,0.6218733640963905,-0.3684450843550603,-0.6218733640963905,0.3684450843550603
WE6,West,hud,4,0.141,797.0,1606.0,0.6510469350305438,-0.3142041446682801,-0.6510469350305438,0.3142041446682801
